campaign_id,date,impressions,clicks,cost,conversions,ctr,cpc,cpa,channel_type,day_of_week,month_name,week_number,quarter,performance_tier
Social_FB,2026-04-19,18026,492,321.65,10,0.027293908798402308,0.6538,32.165,Social,Sunday,April,16,Q2,Medium
Social_IG,2026-04-19,12225,252,230.44,7,0.020613496932515338,0.9144,32.92,Social,Sunday,April,16,Q2,Medium
Display_Programmatic,2026-04-20,39588,293,116.33,2,0.007401232696776801,0.397,58.165,Display,Monday,April,17,Q2,Low
Email_Newsletter,2026-04-20,6884,301,179.7,26,0.0437245787332946,0.597,6.9115,Email,Monday,April,17,Q2,High
Search_Google,2026-04-20,12231,265,748.75,23,0.021666257869348376,2.8255,32.5543,Search,Monday,April,17,Q2,Medium
Social_FB,2026-04-20,31472,317,390.36,13,0.01007244534824606,1.2314,30.0277,Social,Monday,April,17,Q2,Medium
Social_IG,2026-04-20,14293,197,191.71,6,0.013782970684950675,0.9731,31.9517,Social,Monday,April,17,Q2,Medium
Display_Programmatic,2026-04-21,37189,356,248.16,4,0.00957272311705074,0.6971,62.04,Display,Tuesday,April,17,Q2,Low
Email_Newsletter,2026-04-21,6165,136,46.02,13,0.02206001622060016,0.3384,3.54,Email,Tuesday,April,17,Q2,Medium
Search_Google,2026-04-21,12304,335,720.55,26,0.027226918075422626,2.1509,27.7135,Search,Tuesday,April,17,Q2,Medium
Social_FB,2026-04-21,11670,253,241.75,11,0.021679520137103683,0.9555,21.9773,Social,Tuesday,April,17,Q2,Medium
Social_IG,2026-04-21,21996,432,380.95,9,0.019639934533551555,0.8818,42.3278,Social,Tuesday,April,17,Q2,Medium
Display_Programmatic,2026-04-22,17935,103,91.84,2,0.005742960691385559,0.8917,45.92,Display,Wednesday,April,17,Q2,Low
Email_Newsletter,2026-04-22,8784,358,127.17,32,0.04075591985428051,0.3552,3.9741,Email,Wednesday,April,17,Q2,High
Search_Google,2026-04-22,7236,399,1449.0,34,0.05514096185737977,3.6316,42.6176,Search,Wednesday,April,17,Q2,High
Social_FB,2026-04-22,23097,398,603.83,14,0.017231675109321557,1.5172,43.1307,Social,Wednesday,April,17,Q2,Medium
Social_IG,2026-04-22,20625,387,225.05,16,0.018763636363636364,0.5815,14.0656,Social,Wednesday,April,17,Q2,Medium
